32	100	0.05000	-0.04343	0.00011	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
33	100	0.05000	-0.01820	0.00012	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
34	100	0.05000	-0.01204	0.00008	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
35	100	0.05000	-0.01855	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
36	100	0.05000	0.04697	0.00011	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
37	100	0.05000	0.03547	0.00010	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
38	100	0.05000	-0.00303	0.00009	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
39	100	0.05000	-0.03926	0.00016	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
40	100	0.05000	-0.03680	0.00012	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
41	100	0.05000	-0.03244	0.00010	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
42	100	0.05000	-0.00793	0.00011	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
43	100	0.05000	-0.00927	0.00010	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
44	100	0.05000	0.01841	0.00016	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
45	100	0.05000	-0.02894	0.00009	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
46	100	0.05000	0.03043	0.00012	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
47	100	0.05000	-0.02891	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
48	100	0.05000	0.00412	0.00010	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
49	100	0.05000	0.02073	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
50	100	0.05000	0.03071	0.00010	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
51	100	0.05000	-0.04700	0.00009	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
52	100	0.05000	-0.03416	0.00008	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
53	100	0.05000	0.00272	0.00010	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
54	100	0.05000	-0.00452	0.00013	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
55	100	0.05000	0.00846	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
56	100	0.05000	-0.06723	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
57	100	0.05000	-0.04620	0.00013	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
58	100	0.05000	-0.02410	0.00010	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
59	100	0.05000	0.00668	0.00010	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
60	100	0.05000	0.01920	0.00012	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
61	100	0.05000	0.01685	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
62	100	0.05000	0.00732	0.00009	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
63	100	0.05000	0.00212	0.00011	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
64	100	0.05000	0.01231	0.00013	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
65	100	0.05000	-0.01254	0.00011	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
66	100	0.05000	0.00967	0.00009	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
67	100	0.05000	-0.03303	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
68	100	0.05000	0.04121	0.00013	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
69	100	0.05000	-0.02417	0.00013	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
70	100	0.05000	0.02614	0.00013	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
71	100	0.05000	0.00754	0.00017	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
72	100	0.05000	0.02054	0.00012	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
73	100	0.05000	0.00516	0.00016	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
74	100	0.05000	0.01593	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
75	100	0.05000	0.00259	0.00017	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
76	100	0.05000	0.02656	0.00012	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
77	100	0.05000	0.03495	0.00020	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
78	100	0.05000	0.01068	0.00013	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
79	100	0.05000	0.03687	0.00017	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
80	100	0.05000	-0.02911	0.00018	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
81	100	0.05000	0.01631	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
82	100	0.05000	-0.00059	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
83	100	0.05000	-0.01921	0.00016	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
84	100	0.05000	0.06041	0.00019	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
85	100	0.05000	-0.01235	0.00019	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
86	100	0.05000	0.03379	0.00013	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
87	100	0.05000	0.03795	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
88	100	0.05000	0.02968	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
89	100	0.05000	0.03499	0.00011	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
90	100	0.05000	0.02861	0.00018	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
91	100	0.05000	0.05617	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
92	100	0.05000	0.04164	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
93	100	0.05000	0.07929	0.00013	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
94	100	0.05000	0.03306	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
95	100	0.05000	0.05034	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
96	100	0.05000	0.02785	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
97	100	0.05000	0.04617	0.00011	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
98	100	0.05000	0.04200	0.00013	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
99	100	0.05000	0.05236	0.00015	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
100	100	0.05000	0.04964	0.00014	0.05000	0.00000	0.00000	0.00500	0.00000	0.00000
